"lesson_id","lesson_title","disciplina"
"1Km2wPgT00tQTwZT2nu4TO","Aplicação de função","Matemática e suas Tecnologias"
"4QdNgbHkgVWY06Wbu3PqEL","Interpretação do tema e planejamento do texto","Enem"
"3hElD1lUudJCB5LC5jnIC8","Como escrever a redação para o enem","Enem"
"1tWbXcDLfVir1BScHKG1E9","Fluxo de energia e problemas ambientais","Ciências da Natureza e suas Tecnologias"
"3XuslW94ZvLajPVmtIXO5e","Ponto máximo ou ponto mínimo","Matemática e suas Tecnologias"
"7LrFOtJn5MSw3I7YsKdTFl","Resolvendo problemas: medidas de posição e de dispersão","Matemática e suas Tecnologias"
"53AanUHzNpfQR6DgdhYSvJ","O esporte como ferramenta de inclusão social no Brasil","Enem"
"6aqb0xpErVeRHeVE1I7vzW","CPI da Covid","Enem"
"5lJitkskH8AAGnyBV3QJ20","Petrobrás e o aumento do preço dos combustíveis","Enem"
"E6YWGrq3ftWmjJ7pr4nXL","Conjunção","Enem"
"7kNGXQqrR2wRsQweP13FoP","Discussão sobre violência policial no Brasil","Enem"
"5W761QbJP6gSrqccoLiCBZ","Brasil no mapa da pobreza e da fome","Enem"
"2GW8n109ZPjiUjiyKJSMoO","Construir tabelas e gráficos de distribuição de frequência","Matemática e suas Tecnologias"
"1FxeNKY8NHQdXJhXPcYCG7","O Índice de inflação","Matemática e suas Tecnologias"
"7CbxOdD8CphOLFQ585L3IP","Eurocentrismo e seus impactos na humanidade","Ciências Humanas e Sociais Aplicadas"
"4ReMYpqLujbucOnU2kBeJ","Território, fronteira e vazio","Ciências Humanas e Sociais Aplicadas"
"5DUMIVi5LNdIUnYpaXT9Ps","Ninguém é igual ninguém: a diversidade cultural","Ciências Humanas e Sociais Aplicadas"
"6l4omvyxGzywgNBbjfvhFw","Impactos ambientais causados pela mineração","Ciências Humanas e Sociais Aplicadas"
"3MH6ZVGP0mMbtLiT3I8qgL","Types of Speech","Linguagens e suas Tecnologias"
"5zJYnXZInSs3etWtCCOBY0","Comparando funções exponenciais e logarítmicas","Matemática e suas Tecnologias"
"FbNngB0jE8wK5umhkvnxp","Interpretar e diagramas e gráficos","Matemática e suas Tecnologias"
"4PH5CQwe2EHpOL2PSmoMG6","Ouvir e argumentar: um exercício de empatia","Projeto de Vida"
"7vMMLlAohXxWoev6WeHVbK","A questão ambiental e os organismos de proteção","Ciências Humanas e Sociais Aplicadas"
"1xRQoEtjwIM8AWZIgIjj1Q","Países, povos e nações","Ciências Humanas e Sociais Aplicadas"
"76JnkvFPzQIBsy7xpWliK6","Números expresso em tabelas e representação de função polinomial do 1º grau","Matemática e suas Tecnologias"
"6omuADBxphDzI1mQOR30v6","A política dos ismos na América Latina","Ciências Humanas e Sociais Aplicadas"
"5YpceOJTNSU9QYTDkJSt52","Poluição Ambiental: causas e soluções","Ciências Humanas e Sociais Aplicadas"
"3TsdKoQDS1kp1g1bOuAGiO","What do you want to say?","Linguagens e suas Tecnologias"
"1z9SGfv2JKzT3XF97byimV","Resolver problemas que envolvem o cálculo da probabilidade","Matemática e suas Tecnologias"
"5aUmEjV5yrXEy9qvpgfa76","Calculando a área de superfícies irregulares","Matemática e suas Tecnologias"
"5wRGmLUoasTqtdMiWDjjjK","Principais exemplos de Poluição","Ciências Humanas e Sociais Aplicadas"
"7N0ruB3NLOwOGAA7F2cKIt","The Four types of Communication","Linguagens e suas Tecnologias"
"38FhksQ3fnrY6jUyu3OJrt","Orçamento familiar e planilhas","Matemática e suas Tecnologias"
"6MzDZGU5369T8o10sAgthR","Resolvendo problemas com ladrilhamento","Matemática e suas Tecnologias"
"5M6ytmR6WDLupGUEJ5ISSU","Capitalismo e preservação ambiental","Ciências Humanas e Sociais Aplicadas"
"6xPCsJ5EdeuFYHgyGhcKWm","Checkmate!","Linguagens e suas Tecnologias"
"jYEqJPfXehKYLF6kZ2Fch","As transformações geométricas e os fractais","Matemática e suas Tecnologias"
"1KkXtkPZHeqilJ3frq0EjS","Problemas com área e volume de sólidos geométricos","Matemática e suas Tecnologias"
"4KO01paDor5p85xFMROfVu","Ações humanas e impacto ambiental","Ciências Humanas e Sociais Aplicadas"
"J0A5fP8lIiTXR3MAHx2Ts","O discurso científico e suas pesquisas","Linguagens e suas Tecnologias"
"7auyniHCmo9cFkcrgC9Toz","Comparando gráficos de juros simples e composto","Matemática e suas Tecnologias"
"5jvqZqxDT1fkiDPyKfQUCJ","Construção de gráficos: função quadrática","Matemática e suas Tecnologias"
"1qITxYKCSuCcEhrBPYZ4FO","Imperialismo, formação dos países e seus territórios","Ciências Humanas e Sociais Aplicadas"
"3lyy5k05kJZjldFtealojv","What do you mean?","Linguagens e suas Tecnologias"
"3kV75oermhwM6i6TX3d30d","Construção de gráficos: função afim","Matemática e suas Tecnologias"
"69CfHTsSFmv09gyY67uKvD","Is that it?","Linguagens e suas Tecnologias"
"7aP2cPGxbbXPOzYAsdighE","Texto: construção de sentidos","Linguagens e suas Tecnologias"
"4R0Wtbi4xfyMaqaBcqdTA4","O que é paráfrase?","Linguagens e suas Tecnologias"
"5LjKk8RfO3K0WABrYVwW73","The language of art","Linguagens e suas Tecnologias"
"1NvLNjoYUGR4y0XwEtS9i7","Notação científica","Matemática e suas Tecnologias"
"3NE5VwCnPHbtZwis3o0ZUH","Medidas em informática","Matemática e suas Tecnologias"
"2ofXlQvApc0PzY7ARBsbeX","Probabilidade","Matemática e suas Tecnologias"
"7umq03LacG5UlkG2g9hocS","Investigando as deformações de projeções geométricas","Matemática e suas Tecnologias"
"6nSBcAX8aRtiSRSIHuy31y","Período composto por coordenação","Linguagens e suas Tecnologias"
"2hykLTLXl8CBb35FKCiLMK","Roteiro de vídeo","Linguagens e suas Tecnologias"
"1EyjdeMEwiEpO0nqdbh6tp","Fenômenos periódicos","Matemática e suas Tecnologias"
"5xi6M6giybRc2bITsu4FaX","Problemas envolvendo funções logarítmicas","Matemática e suas Tecnologias"
"mQ0WAO2dzlEIxY3ARFQf8","Principles and Equity Values","Linguagens e suas Tecnologias"
"4Ep0EjYie0tVmVnkfY1dJl","População e amostra estatística","Matemática e suas Tecnologias"
"29Mrfv9HNDncGUZLf3Y4Wu","Relações métricas em triângulos","Matemática e suas Tecnologias"
"5HTR4AMm3w9x0tAOwb0DKW","Princípios da evolução biológica","Ciências da Natureza e suas Tecnologias"
"5oeISu0V3N5EsAkRkclLSY","Explorando os sentidos dos textos","Linguagens e suas Tecnologias"
"4q3S44Tlc997z1ZiV7xwdW","Aplicações dos números racionais","Matemática e suas Tecnologias"
"3GQG9EVCxrk8UZIZ9XRZxh","Indicadores socioeconômicos","Matemática e suas Tecnologias"
"4MuZolHErQ5rPcK94eYbgS","Sustentabilidade","Projeto de Vida"
"3Fnp5iPwi2qWPOV8cnCtlU","Reconhecer o outro na minha identidade","Projeto de Vida"
"I5XQNNVL1Mp2ZqbrFSZMM","As informações na cultura de rede","Linguagens e suas Tecnologias"
"6QL87XpYF1FvypaHCoWNE2","Espaço amostral e eventos","Matemática e suas Tecnologias"
"01A4hAoh6oXFlx6sHk68DG","Análise combinatória","Matemática e suas Tecnologias"
"7cocMHeuXAOevCoHjLx8tC","Analisando as possibilidades com o Mapa de Riscos","Ciências da Natureza e suas Tecnologias"
"4Ga2DCYWvP6mvdf6NhHG0g","Consider this!","Linguagens e suas Tecnologias"
"2I4NLF6QY1dQSfOlzK9hGt","Tabelas e plano cartesiano","Matemática e suas Tecnologias"
"23usgzFjL9P5JZGpnHawDi","Construções geométricas","Matemática e suas Tecnologias"
"9qenpNzzYdwZR6CVyGmb5","Neodarwinismo","Ciências da Natureza e suas Tecnologias"
"109Gz9gJlRxDbaSFvlOqeI","Textos orais","Linguagens e suas Tecnologias"
"3eMm81Wxgw2P3PY0qkzZN6","Sistemas lineares","Matemática e suas Tecnologias"
"3yqroESVBNI1SF2p4T46MJ","Área e volume de sólidos geométricos","Matemática e suas Tecnologias"
"4dYGx5PDYVSdZ5FlPfBYm0","Para que servem as ondas?","Ciências da Natureza e suas Tecnologias"
"4HWbvaZPxboBD9Bdu8IeIA","A eficiência energética","Ciências da Natureza e suas Tecnologias"
"6Dg9oTQXXKUG9ix9bGXEL0","Somos feitos das escolhas que fazemos","Projeto de Vida"
"7urFLvTNQe9WWA9GWBy5qC","Identificar tabelas e gráficos","Matemática e suas Tecnologias"
"5dmI1txu3g1c0ls7utvgSW","Característica da função quadrática","Matemática e suas Tecnologias"
"5voboBSIJmJidfwHU36f7r","Comparando as teorias de origem da vida","Ciências da Natureza e suas Tecnologias"
"3RbWJCff0nLt4iidK7rbMm","Papel das estrelas na formação do sistema solar","Ciências da Natureza e suas Tecnologias"
"4tslAT3aOSINHbAVMZPxR3","Experimentos aleatórios sucessivos","Matemática e suas Tecnologias"
"7IKlKMZ46KG2GrCiz13Y58","Conhecendo o logaritmo","Matemática e suas Tecnologias"
"3vjnhNNRW1TJ8FleatSM7o","Passado e presente do regime de escravidão","Ciências Humanas e Sociais Aplicadas"
"5Yc7350my43InBgHNyfTLf","Estratégias de leitura: antecipação","Linguagens e suas Tecnologias"
"1hrlK3JAj3ZdDHKXXiq7Ed","Funções polinomiais de primeiro grau: gráficos","Matemática e suas Tecnologias"
"2HtMQcnzCDle36bPwEzT0R","Quadro de Punnett e probabilidade genética","Ciências da Natureza e suas Tecnologias"
"68x4QHuUbKyT3OtpWIt5uz","Riscos probabilísticos","Matemática e suas Tecnologias"
"szvNiKmS228br32rROOXB","Critical Thinking","Linguagens e suas Tecnologias"
"1f65OwPsOAbOQbmfi7wCg1","Identificando funções definidas por mais de uma sentença","Matemática e suas Tecnologias"
"1hoEk2g4Y0AC9FtPcaUv1o","Seja ouvido!","Linguagens e suas Tecnologias"
"7KZIeKxFEejA2lBoupLC6U","Cálculo do volume de um prisma","Matemática e suas Tecnologias"
"4TJUbZZqLhLNNrkE54ByNb","Amazônia brasileira: produção do espaço em diferentes tempos","Ciências Humanas e Sociais Aplicadas"
"5CzjhmUNrmRqmriKey4Qaf","As formas de política de Estado e suas múltiplas facetas","Ciências Humanas e Sociais Aplicadas"
"5UTGO9gx8oaQrKU771S3kl","Poluição e seus impactos na cadeia alimentar","Ciências da Natureza e suas Tecnologias"
"7ApNNCnt9ROJeM0eQ2yVKM","Gerando energia do lixo: biocombustíveis e biomateriais","Ciências da Natureza e suas Tecnologias"
"6qw7O7tbPMEj9ofYExWPZa","Minhas influências","Projeto de Vida"
"2OPGeGg5pYGxnpBBpQxSDg","Diagrama de caixas ou box-plot","Matemática e suas Tecnologias"
"3VvKCm8KAFQK0htnnrRzs7","Conceitos políticos na prática","Ciências Humanas e Sociais Aplicadas"
"6wEdgiIfPomJxyf5ewX3NT","O que é um algoritmo?","Matemática e suas Tecnologias"
"4LrXDsmCdDC2BWW90t3lSp","Aplicações de construções geométricas","Matemática e suas Tecnologias"
"6rVLr5O8DtTTJloNJsluv4","Unidades de conservação","Ciências da Natureza e suas Tecnologias"
"iJwNPYuf9XOpbz7eW9rXT","Uso de drogas e sua relação com ISTs","Ciências da Natureza e suas Tecnologias"
"14KZQzKQ5GxZBoffGtngIB","Projeções geométricas","Matemática e suas Tecnologias"
"4aRvNv4RdIfDQtd7NcMzsk","Genoma humano: como proceder?","Ciências da Natureza e suas Tecnologias"
"4RVx057XLxlF8NsiVkmuRr","Cidadania na prática","Projeto de Vida"
"5kwrePWBDfKqHb4pkEVm8Q","O Brasil é ético?","Ciências Humanas e Sociais Aplicadas"
"2iKoSLQh96peelAQmlKTCv","Fluxogramas e algoritmos","Matemática e suas Tecnologias"
"6AkVjgGIB8mvX0pbxBruop","O mito da democracia racial no Brasil","Ciências Humanas e Sociais Aplicadas"
"58z3vzln3J4KtEFVhb82vK","Equipamentos de Proteção Individual: como lidar com os riscos?","Ciências da Natureza e suas Tecnologias"
"7pUmI80m21oi93yC8gt16v","Tudo vibra: ressonância","Ciências da Natureza e suas Tecnologias"
"1p812TVSTy6QQX4gnXZ1Iu","Terminei o Ensino Médio. E agora?","Projeto de Vida"
"1IgSvnB6wqU9UkmgZSIM22","O processo de urbanização","Ciências Humanas e Sociais Aplicadas"
"3IIIG9E2vOCSJxPYlQDJ2Y","Por quê estudar o passado da humanidade?","Ciências Humanas e Sociais Aplicadas"
"55JbHXwPzO39ec05mmBhpv","A Declaração Universal dos Direitos Humanos no Brasil atual","Ciências Humanas e Sociais Aplicadas"
"6SRxCwtsLOCzzQb2U2VRdA","Boas práticas de saúde: atividade física e boa alimentação","Projeto de Vida"
"4T5hdS5s0YTMnG0o87bwyF","Como usar a ética nas redes sociais?","Projeto de Vida"
"1BKJRrhBEvtjiZXS9PcU4Q","Primeiro emprego: desafios do trabalho no século XXI","Projeto de Vida"
"6iT9kMIEF93d5CfS94cNoY","Demarcação de terras indígenas: direitos dos povos indígenas no Brasil","Ciências Humanas e Sociais Aplicadas"
"Db3j9YEgMuwwmoGRNsKLf","Argumentação por causa e consequência","Linguagens e suas Tecnologias"
"5dyMbm9uyUB89zYnvosPgY","O trabalho e a sociedade","Projeto de Vida"
"7j03jSD9rkchfc19msJjGD","O que são Direitos Humanos e Diversidade?","Direitos humanos"
"6b9PM5S3TLAVpGX4LKUcHx","Estratificação e desigualdade — emprego, trabalho e renda","Ciências Humanas e Sociais Aplicadas"
"5uNa6Kpc5AIGoiqT8KBs2J","A formação do território e a regionalização do Brasil","Ciências Humanas e Sociais Aplicadas"
"5IADMDxtuUGp1SKCl9rGTy","O que é violência baseada no gênero?","Direitos humanos"
"2qJ8GLPtTyN199NXARjVIk","Igualdade racial","Direitos humanos"
"2w6u9KIeC2A6wqxU9ItaqC","Indicadores, mercado de trabalho e desigualdades","Ciências Humanas e Sociais Aplicadas"
"2bwjpNOCxhy6R73l0GKnes","A existência ética nos dias de hoje","Ciências Humanas e Sociais Aplicadas"
"531tkFeDAfguFS0ZCUT4CS","TRANSformação","Direitos humanos"
"3aOamABZt0kMMNiswq6mGy","Os Direitos Humanos e as questões de Gênero","Direitos humanos"
"3IwKKf7rsVzxI5OX4GiCDW","Solidariedade mecânica e solidariedade orgânica","Ciências Humanas e Sociais Aplicadas"
"1nSEei2DJzc1UDt0t8MEX1","Reciclagem dos lixos eletrônicos","Ciências Humanas e Sociais Aplicadas"
"YkKGYgv7wb0fHJl0sYk2M","O que é tecnologia digital?","Tecnologia"
"oXLVILsLQaqjCKsIF2zH5","Tecnologia, sociedade e ética","Tecnologia"
"3TnpKhioUAoAcPBFCeY1V7","Pra que serve a programação?","Tecnologia"
"6RspjmqWFRCjejmGVVRJWO","A relação entre a televisão e o consumo no Brasil","Ciências Humanas e Sociais Aplicadas"
"5oWyHCV6lpMWisbtwaDecT","Diversidade cultural: o multiculturalismo","Ciências Humanas e Sociais Aplicadas"
"5wdM82P3k4dz2fmbqQxyYG","O que são variáveis?","Tecnologia"
"5fm9jXMdtMumrN5XnUaBxS","O que é possível criar com programação?","Tecnologia"
"7pgvTeSClP1YzByV91UFu5","A luta pelos direitos trabalhistas","Ciências Humanas e Sociais Aplicadas"
"77wY2WiMPeqo8tZkpn4vPd","Desigualdade e violência","Ciências Humanas e Sociais Aplicadas"
"2K9scT7rOWrw0LHZz3FWWj","Para que serve um fluxograma?","Tecnologia"
"5HPoMO1YnUyz1ZHLq6BmaE","A arte de Aleijadinho e o surgimento da cultura artística","Ciências Humanas e Sociais Aplicadas"
"23jqC8PZbJgDCFd9lJg9o8","O papel da ONU diante dos problemas ambientais","Ciências Humanas e Sociais Aplicadas"
"3L6OsjHumuROEPovNcCErk","Globalização e sua influência na atuação dos organismos internacionais","Ciências Humanas e Sociais Aplicadas"
"6vpLL8xGnAgFuvMk45VkO5","HTML, CSS, JavaScript","Tecnologia"
"4YhS7p9yaI5hfhOv2BW07i","Lógica de programação","Tecnologia"
"1EmXWQMKV35aYWl6NYFNnk","China e Taiwan","Ciências Humanas e Sociais Aplicadas"
"6wpcPHl82KyjIorPgUs78n","Do local ao global: transformação da Amazônia e os impactos no planeta","Ciências Humanas e Sociais Aplicadas"
"6fkW36iLNydvFANAONVQyE","O segredo do sucesso","Projeto de Vida"
"6fKn9cYDRPBzzdpcax6glP","Como posso começar a programar? Indicações de apps gratuitos","Tecnologia"
"3Ic9inHvx6MPOYw8ytvvDq","Noções de algarismos significativos e algarismos duvidosos","Matemática e suas Tecnologias"
"3wtAMQcNd7O6hv8m02UU1S","Interpretação de tabelas e gráficos de frequência","Matemática e suas Tecnologias"
"1UJCysQJi6yfPaBs9509K6","Ikigai: O segredo de japonês para a longevidade","Projeto de Vida"
"6PfuRYyaFZaAUrRDhHyMhw","Território e fronteira: segregação espacial, social e cultural","Ciências Humanas e Sociais Aplicadas"
"4wlNiHaPSYzZUQPO8uEwXS","Medidas de posição e medidas de dispersão","Matemática e suas Tecnologias"
"54MffpTAIJkzeaaBvbN73v","Calcular equação linear","Matemática e suas Tecnologias"
"3aj80siSfJMpBCDrYreFjG","A diversidade e inclusão para Pessoas com Deficiência (PcD)","Direitos humanos"
"4MYodRKLlNX6BuGHSODae1","Ferramentas de organização: Trello, Notion, Google Agenda, Kanban e CheckList","Tecnologia"
"4l2rcrX42BUihHhrGyndxZ","Realidade virtual e aumentada","Tecnologia"
"2cM1fWgD9XI5DiCezELqDq","Grandezas determinadas pela razão ou produto","Matemática e suas Tecnologias"
"3chpwjLYtf7efpt6aVHfQJ","Calculando área e volume de sólidos geométricos","Matemática e suas Tecnologias"
"2FWpVIaetWSCtTGFemvkHo","Empatia e respeito","Direitos humanos"
"1nO0n5ZIOkghZCksGnQgsC","Estratégias de leitura","Linguagens e suas Tecnologias"
"5ibrr34duRPfMVQZJS3mJI","Só existe um tipo de pesquisa?","Linguagens e suas Tecnologias"
"3b9ugM0eB7YOFvnsu6vCYg","Espaço amostral de eventos aleatórios com contagem de possibilidades","Matemática e suas Tecnologias"
"5uQ1v3ZcGt80chGVU8PuK3","Como organizar um texto?","Linguagens e suas Tecnologias"
"2VeFJej3wKDqk0obSkytVs","Inadequações em gráficos e tabelas","Matemática e suas Tecnologias"
"7nFV1plgBdu2hO4R2Kc1lX","Área da superfície","Matemática e suas Tecnologias"
"k0jrdD9dJENPA7Rh6RvPY","Funções exponenciais e logarítmicas","Matemática e suas Tecnologias"
"3wln6qyJQbZVPTfLw1kUN","Saúde Mental","Direitos humanos"
"7rmColnAbrKjzmakcQz9eU","Composição e decomposição de superfícies irregulares","Matemática e suas Tecnologias"
"3Uo7ZS4qGt0C1kHx0toUtk","Interpretando o gráfico da função afim","Matemática e suas Tecnologias"
"1zMW40orF7s3lEgbzi2CQm","Domínio e imagem de funções definidas por mais de uma sentença","Matemática e suas Tecnologias"
"3gYDWXeaMNX3utJ8wk5YUj","Lutas e conquistas das minorias sociais","Projeto de Vida"
"42AcmtTj4UziUsa30H1Wza","A comunicação oral","Linguagens e suas Tecnologias"
"6ZvzE8OPFXF0YMXqj1fzJ1","Probabilidade de eventos em experimentos aleatórios sucessivos","Matemática e suas Tecnologias"
"4dTzNMGDLYtLbfd3ws6595","Notação científica para expressar uma medida","Matemática e suas Tecnologias"
"2h13nIrqTNUgGKMgGgWdCb","A publicidade no contexto digital","Linguagens e suas Tecnologias"
"7gVPsj6N6ZKlbFMc8FHKeZ","Textos legais e normativos","Linguagens e suas Tecnologias"
"WrVd4YSaYXajChJ3aQaBQ","Arranjo simples ou princípio fundamental da contagem","Matemática e suas Tecnologias"
"7CnT8X5MglAHE5gbgbDiw8","Deformações na cartografia","Matemática e suas Tecnologias"
"2vvKx8G5SdfTUAVL9M54WO","Saia da bolha!","Linguagens e suas Tecnologias"
"1mcN5kyUpKXc7ID9Lp9slX","A necessidade do texto de divulgação científica","Linguagens e suas Tecnologias"
"7C3PuA9xDhjf6woJxgQVo1","Probabilidade de eventos","Matemática e suas Tecnologias"
"cgQEjCQI5PLErawQcfPJM","Funções logarítmicas","Matemática e suas Tecnologias"
"xIFhommc1SAj5tew7ubja","Volume de um prisma e o princípio de Cavalieri","Matemática e suas Tecnologias"
"tspSg6WPsFWQ9e4T9EnWV","Nem tudo é o que parece: informações e notícias falsas","Linguagens e suas Tecnologias"
"6dHByNueckjgAPGRTTCUAu","A mesma história, vários jeitos de contar","Linguagens e suas Tecnologias"
"1YZ2QQRF0TPAbiO0xYIZc3","Triângulos semelhantes ou congruentes","Matemática e suas Tecnologias"
"4jTAB3VUimBJmvPohPdNvd","Função quadrática","Matemática e suas Tecnologias"
"1zBMTLWjQLNVbFCc62qiJH","A escrita literária","Linguagens e suas Tecnologias"
"3qoJONBMVNFsU3tH52VhUv","Ladrilhamento: arranjo de polígonos","Matemática e suas Tecnologias"
"3H7kPh2YtV7e87VL1Dlot9","Resolução de problemas por meio de fluxograma","Matemática e suas Tecnologias"
"6lyyZy9XoqZ8TqpgxR1mdN","Inadequações para induzir ao erro.","Matemática e suas Tecnologias"
"6lUWNaRK8Xg7DSU8E8WdxJ","Os diferentes tipos de pesquisa científica","Linguagens e suas Tecnologias"
"4MrQirhIVureynQYVLeKLn","Exposição Portinari Popular","Arte"
"6ilgBGXlSZtW5rVZKuolab","Di Cavalcanti","Arte"
"7jsvdRqEQXBf8x3MRCCOkS","Resolvendo problemas que envolvem grandezas","Matemática e suas Tecnologias"
"6weJPzkUZpwXxiI7pmdrMD","A análise de dados","Linguagens e suas Tecnologias"
"28MjTNMfLPEqnFyyRw5OdZ","Comunidades quilombolas e seu modo de vida","Geografia"
"3uPil75valIlRwb3tO3Kca","Soma dos ângulos internos de um polígono","Matemática"
"6pjUu2ebdjExk69v1ACLDM","Planejar e executar pesquisas estatísticas","Matemática e suas Tecnologias"
"2W4uYt5SpRI3MtL78OPUmR","O tom e o viés da notícia","Linguagens e suas Tecnologias"
"557EgtdHYjYTUNYUW4CcNB","Pontuação - parte 1","Português"
"3CjpVl0BLBkTib7zM82J1c","A relação dos seres humanos com a natureza","Geografia"
"1gOCBzmeLEWLuHvIfQSFKJ","Propriedades da progressão aritmética (PA) e da função afim","Matemática e suas Tecnologias"
"2fElWdtobEHh7FmsMtEQDL","Por que criamos as leis?","Linguagens e suas Tecnologias"
"4cI6jf3yHAGvp6VUUvlDMp","Introdução à círculos e circunferência","Matemática"
"5tBvjdW4k8shH5s6tPD787","Teoria das placas tectônicas - parte 2","Ciências"
"4LY6dL2GIYNt4ezWhpcLPx","Eventos equiprováveis e não equiprováveis","Matemática e suas Tecnologias"
"7b1Ng2bSiAwbGfD7fI2Rei","E o “eu” com isso?","Linguagens e suas Tecnologias"
"3uzfH18BmyRfUJC0Zehpuz","Bauhaus e a arte","Arte"
"7j2uJ6inxD9xknPv6ip3d1","As estruturas sociais na América e na África","História"
"3tmJ2lFFFgKUTlHbKOXVdk","Cálculo de média estatística","Matemática"
"78b80C1NMUqS5UydHihaDW","O que é Literatura Contemporânea?","Linguagens e suas Tecnologias"
"7Cv6aMHSzmArKXpVWUjI2C","Concretismo e neoconcretismo","Arte"
"2GynnSBWqlTAmDI3kSzyed","Reinos africanos","História"
"7GtJZdYpzPMN1luohnXHBb","Introdução de dados contidos em tabelas e gráficos","Matemática"
"18j51kXtN7DxWnbcKKSwzs","O que é literatura?","Linguagens e suas Tecnologias"
"3bDwUOlVHBDZSs5JsQg5G2","Pesquisa descritiva, exploratória e explicativa","Linguagens e suas Tecnologias"
"47cP904jkZJFITRCzoRbym","Determinando riscos probabilisticos","Matemática e suas Tecnologias"
"2NV0yLqoMJ3ZrfOyo6Au1M","Funções periódicas: pontos de máximo e mínimo.","Matemática e suas Tecnologias"
"7vikgPY13IFINW6APOBwpL","O podcast como gênero noticioso","Linguagens e suas Tecnologias"
"2CVher1hbNHdwnpCEpiz9j","Congruência e semelhança de triângulos: problemas","Matemática e suas Tecnologias"
"7hAejs6bnDY2OUTBpJQpl8","Ações envolvendo medições","Matemática e suas Tecnologias"
"3Wr1ncV6Sq3NDiOcPnTDDG","Resolver problemas de contagem","Matemática e suas Tecnologias"
"56sUJxvoynEAF2RjEZMLeg","Onde publicar as críticas literárias?","Linguagens e suas Tecnologias"
"4Erv4ixLNQ6tYuDzVtYiQN","Você, poeta!","Linguagens e suas Tecnologias"
"3Yxw3cdMZrrW66Lel7l1vI","Variação de perímetro e área de polígonos: gráficos","Matemática e suas Tecnologias"
"1JwD9UFl67UPYbornTmRgN","Desenvolvimento sustentável","Ciências da Natureza e suas Tecnologias"
"491BD78tjMCYTZqjnubExb","Desafios no mundo do trabalho","Projeto de Vida"
"60NoJpwNfBBSr82JU8Yug0","Conjecturas com função quadrática","Matemática e suas Tecnologias"
"okq3nqVVmRaqsm0soik7u","Resolvendo problemas: funções definidas por mais de uma sentença","Matemática e suas Tecnologias"
"5Ksml4EPWX3fg8KPTJH78g","Vulnerabilidade e ISTs","Ciências da Natureza e suas Tecnologias"
"29Si7KG6zZJC9htBVO4bpc","Fake news e o processo de checagem de informações","Linguagens e suas Tecnologias"
"2StqivoyrLwvwW4qDxx7wq","Analisando informações","Linguagens e suas Tecnologias"
"1f9vRskgliKzBda8SlrBL5","Função quadrática para resolver problemas do dia a dia","Matemática e suas Tecnologias"
"1HZCT5Nvs4DCbn9fhvi7xE","Valor máximo e mínimo de uma função quadrática","Matemática e suas Tecnologias"
"26W6HIcoR1DTFppcEFAKUn","Os efeitos da radiação no corpo humano","Ciências da Natureza e suas Tecnologias"
"3GZ4kQNUAE7hOpmqRZdTjI","Conheça a literatura contemporânea","Linguagens e suas Tecnologias"
"3zqknCnrSijAcgqpwzziJA","Problemas envolvendo funções exponenciais","Matemática e suas Tecnologias"
"74OXLqGoZVgRgrt0oGmRw5","Resolvendo problemas: progressão geométrica (PG) e função exponencial","Matemática e suas Tecnologias"
"S8k6NHuJ5L6avWc8rmWd8","Comparando os níveis de organização dos seres vivos","Ciências da Natureza e suas Tecnologias"
"1WObqy7kIC9MN0pmCRHxm5","As estruturas das obras","Linguagens e suas Tecnologias"
"1o6as4Bf14Ii8vrn2QKZtR","Fluxograma é um tipo de diagrama","Matemática e suas Tecnologias"
"4NdlTv53dsdeOVIn3cmZLn","A programação na matemática","Matemática e suas Tecnologias"
"1BEorsD437dN4ZjEHybcGm","O mesmo olhar para diferentes materiais","Ciências da Natureza e suas Tecnologias"
"6GZoFaTm9Bf9AU7NJsmrCt","Relações entre funções exponenciais e logaritmicas","Matemática e suas Tecnologias"
"30am03dbALmKYndttwaCHU","Problemas com progressão aritmética (PA) e função afim","Matemática e suas Tecnologias"
"2LvoA74CGSYNyxFUhZv16z","A interferência humana nos ciclos biogeoquímicos","Ciências da Natureza e suas Tecnologias"
"5BTC7KMRljyWvz5fEh6fAa","É fake news ou não?","Ciências da Natureza e suas Tecnologias"
"1bnE84kbVYUVzg1J8F6gfR","Independências na América Latina","História"
"6DCt5ms6e2U7woxScBEWJA","Comparar dados estatísticos","Matemática e suas Tecnologias"
"6VHAKcwskri7OkioPsn4SH","Transmissão de energia","Ciências da Natureza e suas Tecnologias"
"1uj4ultENF931Z6RMoQ8Z1","Probabilidade relacionada com genética","Ciências da Natureza e suas Tecnologias"
"67juEXpyIxqCRVGPCuMtN0","A história do motor a vapor","Ciências da Natureza e suas Tecnologias"
"7Fh2Y4AmfUYg8IVdov3dEw","Aprimorando o conhecimento sobre sua identidade","Projeto de Vida"
"48vyKHdhBPFIRMdDGlvryn","Ciclo de vida das estrelas","Ciências da Natureza e suas Tecnologias"
"3RJ2zP5tIG77ChnFiSFyX2","Ciclos biogeoquímicos, o ciclo da vida","Ciências da Natureza e suas Tecnologias"
"1hwxYbW246KQC2izwJ5Eba","Polêmicas científicas","Ciências da Natureza e suas Tecnologias"
"15HQ7Ck0384g0otDD1Aapw","Resíduo radioativo, um legado para eternidade","Ciências da Natureza e suas Tecnologias"
